"ini_monit","mac_local","mac_destino","rssi","lqi","latencia","desconexion","tiempo"
2019-02-26 14:49:38,"0014","0002",-60,108,0.0510673522949219,0,1551192578
2019-02-26 14:49:38,"0014","0006",-60,108,0.0510673522949219,0,1551192578
2019-02-26 14:49:38,"0014","0004",-84,108,0.0357992649078369,0,1551192578
2019-02-26 14:49:38,"0014","0005",-60,108,0.0357992649078369,0,1551192578
2019-02-26 14:49:38,"0014","0006",-73,108,0.0357992649078369,0,1551192578
2019-02-26 14:49:38,"0014","0010",-100,108,0.0357992649078369,0,1551192578
2019-02-26 14:49:38,"0014","0014",-42,108,0.0357992649078369,0,1551192578
2019-02-26 14:49:38,"0014","0010",-60,108,0.0730113983154297,0,1551192578
2019-02-26 14:49:38,"0014","0006",-79,108,0.0730113983154297,0,1551192578
2019-02-26 14:49:38,"0014","0005",-84,108,0.0730113983154297,0,1551192578
2019-02-26 14:49:38,"0014","0014",-100,108,0.0730113983154297,0,1551192578
2019-02-26 14:49:38,"0014","0002",-83,108,0.0730113983154297,0,1551192578
2019-02-26 14:49:38,"0014","0004",-58,102,0.101604461669922,0,1551192578
2019-02-26 14:49:38,"0014","0006",-97,102,0.101604461669922,0,1551192578
2019-02-26 14:49:38,"0014","0005",-101,102,0.101604461669922,0,1551192578
2019-02-26 14:49:38,"0014","0002",-98,102,0.101604461669922,0,1551192578
2019-02-26 14:49:38,"0014","0014",-100,102,0.101604461669922,0,1551192578
2019-02-26 14:49:38,"0014","0005",-70,108,0.0560321807861328,0,1551192578
2019-02-26 14:49:38,"0014","0010",-103,108,0.0560321807861328,0,1551192578
2019-02-26 14:49:38,"0014","0002",-41,108,0.0560321807861328,0,1551192578
2019-02-26 14:49:38,"0014","0006",-83,108,0.0560321807861328,0,1551192578
2019-02-26 14:49:38,"0014","0004",-100,108,0.0560321807861328,0,1551192578
2019-02-26 14:49:38,"0014","0010",-99,108,0.0479605197906494,0,1551192578
2019-02-26 14:49:38,"0014","0005",-59,108,0.0479605197906494,0,1551192578
2019-02-26 14:49:38,"0014","0014",-81,108,0.0479605197906494,0,1551192578
2019-02-26 14:49:38,"0014","0004",-78,108,0.0479605197906494,0,1551192578
2019-02-26 14:49:38,"0014","0002",-72,108,0.0479605197906494,0,1551192578
2019-02-26 14:49:38,"0014","0004",-87,108,0.0491900444030762,0,1551192578
2019-02-26 14:49:38,"0014","0010",-105,108,0.0491900444030762,0,1551192578
2019-02-26 14:49:38,"0014","0014",-71,108,0.0491900444030762,0,1551192578
2019-02-26 14:49:38,"0014","0002",-60,108,0.0491900444030762,0,1551192578
2019-02-26 14:49:38,"0014","0006",-60,108,0.0491900444030762,0,1551192578
2019-02-26 14:49:38,"0014","0004",-84,108,0.0361528396606445,0,1551192578
2019-02-26 14:49:38,"0014","0005",-60,108,0.0361528396606445,0,1551192578
2019-02-26 14:49:38,"0014","0006",-73,108,0.0361528396606445,0,1551192578
2019-02-26 14:49:38,"0014","0010",-100,108,0.0361528396606445,0,1551192578
2019-02-26 14:49:38,"0014","0014",-42,108,0.0361528396606445,0,1551192578
2019-02-26 14:49:38,"0014","0010",-60,108,0.0728282928466797,0,1551192578
2019-02-26 14:49:38,"0014","0006",-79,108,0.0728282928466797,0,1551192578
2019-02-26 14:49:38,"0014","0005",-84,108,0.0728282928466797,0,1551192578
2019-02-26 14:49:38,"0014","0014",-100,108,0.0728282928466797,0,1551192578
2019-02-26 14:49:38,"0014","0002",-83,108,0.0728282928466797,0,1551192578
2019-02-26 14:49:39,"0014","0004",-58,102,0.105628728866577,0,1551192579
2019-02-26 14:49:39,"0014","0006",-97,102,0.105628728866577,0,1551192579
2019-02-26 14:49:39,"0014","0005",-101,102,0.105628728866577,0,1551192579
2019-02-26 14:49:39,"0014","0002",-98,102,0.105628728866577,0,1551192579
2019-02-26 14:49:39,"0014","0014",-100,102,0.105628728866577,0,1551192579
2019-02-26 14:49:39,"0014","0005",-70,108,5.05412268638611,1,1551192579
2019-02-26 14:49:39,"0014","0010",-103,108,5.05412268638611,1,1551192579
2019-02-26 14:49:39,"0014","0002",-41,108,5.05412268638611,1,1551192579
2019-02-26 14:49:39,"0014","0006",-83,108,5.05412268638611,1,1551192579
2019-02-26 14:49:39,"0014","0004",-100,108,5.05412268638611,1,1551192579
2019-02-26 14:49:44,"0014","0010",-99,108,0.0533831119537354,0,1551192584
2019-02-26 14:49:44,"0014","0005",-59,108,0.0533831119537354,0,1551192584
2019-02-26 14:49:44,"0014","0014",-81,108,0.0533831119537354,0,1551192584
2019-02-26 14:49:44,"0014","0004",-78,108,0.0533831119537354,0,1551192584
2019-02-26 14:49:44,"0014","0002",-72,108,0.0533831119537354,0,1551192584
2019-02-26 14:49:44,"0014","0004",-87,108,0.0502235889434814,0,1551192584
2019-02-26 14:49:44,"0014","0010",-105,108,0.0502235889434814,0,1551192584
2019-02-26 14:49:44,"0014","0014",-71,108,0.0502235889434814,0,1551192584
2019-02-26 14:49:44,"0014","0002",-60,108,0.0502235889434814,0,1551192584
2019-02-26 14:49:44,"0014","0006",-60,108,0.0502235889434814,0,1551192584
2019-02-26 14:49:44,"0014","0004",-84,108,0.0364387035369873,0,1551192584
2019-02-26 14:49:44,"0014","0005",-60,108,0.0364387035369873,0,1551192584
2019-02-26 14:49:44,"0014","0006",-73,108,0.0364387035369873,0,1551192584
2019-02-26 14:49:44,"0014","0010",-100,108,0.0364387035369873,0,1551192584
2019-02-26 14:49:44,"0014","0014",-42,108,0.0364387035369873,0,1551192584
2019-02-26 14:49:44,"0014","0010",-60,108,0.0781674385070801,0,1551192584
2019-02-26 14:49:44,"0014","0006",-79,108,0.0781674385070801,0,1551192584
2019-02-26 14:49:44,"0014","0005",-84,108,0.0781674385070801,0,1551192584
2019-02-26 14:49:44,"0014","0014",-100,108,0.0781674385070801,0,1551192584
2019-02-26 14:49:44,"0014","0002",-83,108,0.0781674385070801,0,1551192584
2019-02-26 14:49:44,"0014","0004",-58,102,0.101513147354126,0,1551192584
2019-02-26 14:49:44,"0014","0006",-97,102,0.101513147354126,0,1551192584
2019-02-26 14:49:44,"0014","0005",-101,102,0.101513147354126,0,1551192584
2019-02-26 14:49:44,"0014","0002",-98,102,0.101513147354126,0,1551192584
2019-02-26 14:49:44,"0014","0014",-100,102,0.101513147354126,0,1551192584
2019-02-26 14:49:44,"0014","0005",-70,108,0.0475099086761475,0,1551192584
2019-02-26 14:49:44,"0014","0010",-103,108,0.0475099086761475,0,1551192584
2019-02-26 14:49:44,"0014","0002",-41,108,0.0475099086761475,0,1551192584
2019-02-26 14:49:44,"0014","0006",-83,108,0.0475099086761475,0,1551192584
2019-02-26 14:49:44,"0014","0004",-100,108,0.0475099086761475,0,1551192584
2019-02-26 14:49:44,"0014","0010",-99,108,0.049224853515625,0,1551192584
2019-02-26 14:49:44,"0014","0005",-59,108,0.049224853515625,0,1551192584
2019-02-26 14:49:44,"0014","0014",-81,108,0.049224853515625,0,1551192584
2019-02-26 14:49:44,"0014","0004",-78,108,0.049224853515625,0,1551192584
2019-02-26 14:49:44,"0014","0002",-72,108,0.049224853515625,0,1551192584
2019-02-26 14:49:44,"0014","0004",-87,108,0.0514767169952393,0,1551192584
2019-02-26 14:49:44,"0014","0010",-105,108,0.0514767169952393,0,1551192584
2019-02-26 14:49:44,"0014","0014",-71,108,0.0514767169952393,0,1551192584
2019-02-26 14:49:44,"0014","0002",-60,108,0.0514767169952393,0,1551192584
2019-02-26 14:49:44,"0014","0006",-60,108,0.0514767169952393,0,1551192584
2019-02-26 14:49:44,"0014","0004",-84,108,0.0361917018890381,0,1551192584
2019-02-26 14:49:44,"0014","0005",-60,108,0.0361917018890381,0,1551192584
2019-02-26 14:49:44,"0014","0006",-73,108,0.0361917018890381,0,1551192584
2019-02-26 14:49:44,"0014","0010",-100,108,0.0361917018890381,0,1551192584
2019-02-26 14:49:44,"0014","0014",-42,108,0.0361917018890381,0,1551192584
2019-02-26 14:49:44,"0014","0010",-60,108,0.0744445323944092,0,1551192584
2019-02-26 14:49:44,"0014","0006",-79,108,0.0744445323944092,0,1551192584
2019-02-26 14:49:44,"0014","0005",-84,108,0.0744445323944092,0,1551192584
2019-02-26 14:49:44,"0014","0014",-100,108,0.0744445323944092,0,1551192584
2019-02-26 14:49:44,"0014","0002",-83,108,0.0744445323944092,0,1551192584
2019-02-26 14:49:44,"0014","0004",-58,102,0.0980892181396484,0,1551192584
2019-02-26 14:49:44,"0014","0006",-97,102,0.0980892181396484,0,1551192584
2019-02-26 14:49:44,"0014","0005",-101,102,0.0980892181396484,0,1551192584
2019-02-26 14:49:44,"0014","0002",-98,102,0.0980892181396484,0,1551192584
2019-02-26 14:49:44,"0014","0014",-100,102,0.0980892181396484,0,1551192584
2019-02-26 14:49:44,"0014","0005",-70,108,0.0514178276062012,0,1551192584
2019-02-26 14:49:44,"0014","0010",-103,108,0.0514178276062012,0,1551192584
2019-02-26 14:49:44,"0014","0002",-41,108,0.0514178276062012,0,1551192584
2019-02-26 14:49:44,"0014","0006",-83,108,0.0514178276062012,0,1551192584
2019-02-26 14:49:44,"0014","0004",-100,108,0.0514178276062012,0,1551192584
2019-02-26 14:49:45,"0014","0010",-99,108,0.0482676029205322,0,1551192585
2019-02-26 14:49:45,"0014","0005",-59,108,0.0482676029205322,0,1551192585
2019-02-26 14:49:45,"0014","0014",-81,108,0.0482676029205322,0,1551192585
2019-02-26 14:49:45,"0014","0004",-78,108,0.0482676029205322,0,1551192585
2019-02-26 14:49:45,"0014","0002",-72,108,0.0482676029205322,0,1551192585
2019-02-26 14:49:45,"0014","0004",-87,108,0.0500307083129883,0,1551192585
2019-02-26 14:49:45,"0014","0010",-105,108,0.0500307083129883,0,1551192585
2019-02-26 14:49:45,"0014","0014",-71,108,0.0500307083129883,0,1551192585
2019-02-26 14:49:45,"0014","0002",-60,108,0.0500307083129883,0,1551192585
2019-02-26 14:49:45,"0014","0006",-60,108,0.0500307083129883,0,1551192585
2019-02-26 14:49:45,"0014","0004",-84,108,0.0366594791412354,0,1551192585
2019-02-26 14:49:45,"0014","0005",-60,108,0.0366594791412354,0,1551192585
2019-02-26 14:49:45,"0014","0006",-73,108,0.0366594791412354,0,1551192585
2019-02-26 14:49:45,"0014","0010",-100,108,0.0366594791412354,0,1551192585
2019-02-26 14:49:45,"0014","0014",-42,108,0.0366594791412354,0,1551192585
2019-02-26 14:49:45,"0014","0010",-60,108,0.0765218734741211,0,1551192585
2019-02-26 14:49:45,"0014","0006",-79,108,0.0765218734741211,0,1551192585
2019-02-26 14:49:45,"0014","0005",-84,108,0.0765218734741211,0,1551192585
2019-02-26 14:49:45,"0014","0014",-100,108,0.0765218734741211,0,1551192585
2019-02-26 14:49:45,"0014","0002",-83,108,0.0765218734741211,0,1551192585
2019-02-26 14:49:45,"0014","0004",-58,102,0.102217197418213,0,1551192585
2019-02-26 14:49:45,"0014","0006",-97,102,0.102217197418213,0,1551192585
2019-02-26 14:49:45,"0014","0005",-101,102,0.102217197418213,0,1551192585
2019-02-26 14:49:45,"0014","0002",-98,102,0.102217197418213,0,1551192585
2019-02-26 14:49:45,"0014","0014",-100,102,0.102217197418213,0,1551192585
2019-02-26 14:49:45,"0014","0005",-70,108,0.0463621616363525,0,1551192585
2019-02-26 14:49:45,"0014","0010",-103,108,0.0463621616363525,0,1551192585
2019-02-26 14:49:45,"0014","0002",-41,108,0.0463621616363525,0,1551192585
2019-02-26 14:49:45,"0014","0006",-83,108,0.0463621616363525,0,1551192585
2019-02-26 14:49:45,"0014","0004",-100,108,0.0463621616363525,0,1551192585
2019-02-26 14:49:45,"0014","0010",-99,108,0.0480413436889648,0,1551192585
2019-02-26 14:49:45,"0014","0005",-59,108,0.0480413436889648,0,1551192585
2019-02-26 14:49:45,"0014","0014",-81,108,0.0480413436889648,0,1551192585
2019-02-26 14:49:45,"0014","0004",-78,108,0.0480413436889648,0,1551192585
2019-02-26 14:49:45,"0014","0002",-72,108,0.0480413436889648,0,1551192585
2019-02-26 14:49:45,"0014","0004",-87,108,0.045835018157959,0,1551192585
2019-02-26 14:49:45,"0014","0010",-105,108,0.045835018157959,0,1551192585
2019-02-26 14:49:45,"0014","0014",-71,108,0.045835018157959,0,1551192585
2019-02-26 14:49:45,"0014","0002",-60,108,0.045835018157959,0,1551192585
2019-02-26 14:49:45,"0014","0006",-60,108,0.045835018157959,0,1551192585
2019-02-26 14:49:45,"0014","0004",-84,108,0.0362575054168701,0,1551192585
2019-02-26 14:49:45,"0014","0005",-60,108,0.0362575054168701,0,1551192585
2019-02-26 14:49:45,"0014","0006",-73,108,0.0362575054168701,0,1551192585
2019-02-26 14:49:45,"0014","0010",-100,108,0.0362575054168701,0,1551192585
2019-02-26 14:49:45,"0014","0014",-42,108,0.0362575054168701,0,1551192585
2019-02-26 14:49:45,"0014","0010",-60,108,0.0743064880371094,0,1551192585
2019-02-26 14:49:45,"0014","0006",-79,108,0.0743064880371094,0,1551192585
2019-02-26 14:49:45,"0014","0005",-84,108,0.0743064880371094,0,1551192585
2019-02-26 14:49:45,"0014","0014",-100,108,0.0743064880371094,0,1551192585
2019-02-26 14:49:45,"0014","0002",-83,108,0.0743064880371094,0,1551192585
2019-02-26 14:49:45,"0014","0004",-58,102,5.11098003387451,1,1551192585
2019-02-26 14:49:45,"0014","0006",-97,102,5.11098003387451,1,1551192585
2019-02-26 14:49:45,"0014","0005",-101,102,5.11098003387451,1,1551192585
2019-02-26 14:49:45,"0014","0002",-98,102,5.11098003387451,1,1551192585
2019-02-26 14:49:45,"0014","0014",-100,102,5.11098003387451,1,1551192585
2019-02-26 14:49:50,"0014","0005",-70,108,0.0476226806640625,0,1551192590
2019-02-26 14:49:50,"0014","0010",-103,108,0.0476226806640625,0,1551192590
2019-02-26 14:49:50,"0014","0002",-41,108,0.0476226806640625,0,1551192590
2019-02-26 14:49:50,"0014","0006",-83,108,0.0476226806640625,0,1551192590
2019-02-26 14:49:50,"0014","0004",-100,108,0.0476226806640625,0,1551192590
2019-02-26 14:49:50,"0014","0010",-99,108,0.0498888492584229,0,1551192590
2019-02-26 14:49:50,"0014","0005",-59,108,0.0498888492584229,0,1551192590
2019-02-26 14:49:50,"0014","0014",-81,108,0.0498888492584229,0,1551192590
2019-02-26 14:49:50,"0014","0004",-78,108,0.0498888492584229,0,1551192590
2019-02-26 14:49:50,"0014","0002",-72,108,0.0498888492584229,0,1551192590
2019-02-26 14:49:50,"0014","0004",-87,108,0.0478684902191162,0,1551192590
2019-02-26 14:49:50,"0014","0010",-105,108,0.0478684902191162,0,1551192590
2019-02-26 14:49:50,"0014","0014",-71,108,0.0478684902191162,0,1551192590
2019-02-26 14:49:50,"0014","0002",-60,108,0.0478684902191162,0,1551192590
2019-02-26 14:49:50,"0014","0006",-60,108,0.0478684902191162,0,1551192590
2019-02-26 14:49:51,"0014","0004",-84,108,0.0360910892486572,0,1551192591
2019-02-26 14:49:51,"0014","0005",-60,108,0.0360910892486572,0,1551192591
2019-02-26 14:49:51,"0014","0006",-73,108,0.0360910892486572,0,1551192591
2019-02-26 14:49:51,"0014","0010",-100,108,0.0360910892486572,0,1551192591
2019-02-26 14:49:51,"0014","0014",-42,108,0.0360910892486572,0,1551192591
2019-02-26 14:49:51,"0014","0010",-60,108,0.0784518718719482,0,1551192591
2019-02-26 14:49:51,"0014","0006",-79,108,0.0784518718719482,0,1551192591
2019-02-26 14:49:51,"0014","0005",-84,108,0.0784518718719482,0,1551192591
2019-02-26 14:49:51,"0014","0014",-100,108,0.0784518718719482,0,1551192591
2019-02-26 14:49:51,"0014","0002",-83,108,0.0784518718719482,0,1551192591
2019-02-26 14:49:51,"0014","0004",-58,102,0.104758739471436,0,1551192591
2019-02-26 14:49:51,"0014","0006",-97,102,0.104758739471436,0,1551192591
2019-02-26 14:49:51,"0014","0005",-101,102,0.104758739471436,0,1551192591
2019-02-26 14:49:51,"0014","0002",-98,102,0.104758739471436,0,1551192591
2019-02-26 14:49:51,"0014","0014",-100,102,0.104758739471436,0,1551192591
2019-02-26 14:49:51,"0014","0005",-70,108,0.0496156215667725,0,1551192591
2019-02-26 14:49:51,"0014","0010",-103,108,0.0496156215667725,0,1551192591
2019-02-26 14:49:51,"0014","0002",-41,108,0.0496156215667725,0,1551192591
2019-02-26 14:49:51,"0014","0006",-83,108,0.0496156215667725,0,1551192591
2019-02-26 14:49:51,"0014","0004",-100,108,0.0496156215667725,0,1551192591
2019-02-26 14:49:51,"0014","0010",-99,108,0.0610406398773193,0,1551192591
2019-02-26 14:49:51,"0014","0005",-59,108,0.0610406398773193,0,1551192591
2019-02-26 14:49:51,"0014","0014",-81,108,0.0610406398773193,0,1551192591
2019-02-26 14:49:51,"0014","0004",-78,108,0.0610406398773193,0,1551192591
2019-02-26 14:49:51,"0014","0002",-72,108,0.0610406398773193,0,1551192591
2019-02-26 14:49:51,"0014","0004",-87,108,0.0503108501434326,0,1551192591
2019-02-26 14:49:51,"0014","0010",-105,108,0.0503108501434326,0,1551192591
2019-02-26 14:49:51,"0014","0014",-71,108,0.0503108501434326,0,1551192591
2019-02-26 14:49:51,"0014","0002",-60,108,0.0503108501434326,0,1551192591
2019-02-26 14:49:51,"0014","0006",-60,108,0.0503108501434326,0,1551192591
2019-02-26 14:49:51,"0014","0004",-84,108,0.0360908508300781,0,1551192591
2019-02-26 14:49:51,"0014","0005",-60,108,0.0360908508300781,0,1551192591
2019-02-26 14:49:51,"0014","0006",-73,108,0.0360908508300781,0,1551192591
2019-02-26 14:49:51,"0014","0010",-100,108,0.0360908508300781,0,1551192591
2019-02-26 14:49:51,"0014","0014",-42,108,0.0360908508300781,0,1551192591
2019-02-26 14:49:51,"0014","0010",-60,108,0.076653003692627,0,1551192591
2019-02-26 14:49:51,"0014","0006",-79,108,0.076653003692627,0,1551192591
2019-02-26 14:49:51,"0014","0005",-84,108,0.076653003692627,0,1551192591
2019-02-26 14:49:51,"0014","0014",-100,108,0.076653003692627,0,1551192591
2019-02-26 14:49:51,"0014","0002",-83,108,0.076653003692627,0,1551192591
2019-02-26 14:49:51,"0014","0004",-58,102,0.10149884223938,0,1551192591
2019-02-26 14:49:51,"0014","0006",-97,102,0.10149884223938,0,1551192591
2019-02-26 14:49:51,"0014","0005",-101,102,0.10149884223938,0,1551192591
2019-02-26 14:49:51,"0014","0002",-98,102,0.10149884223938,0,1551192591
2019-02-26 14:49:51,"0014","0014",-100,102,0.10149884223938,0,1551192591
2019-02-26 14:49:51,"0014","0005",-70,108,0.0505709648132324,0,1551192591
2019-02-26 14:49:51,"0014","0010",-103,108,0.0505709648132324,0,1551192591
2019-02-26 14:49:51,"0014","0002",-41,108,0.0505709648132324,0,1551192591
2019-02-26 14:49:51,"0014","0006",-83,108,0.0505709648132324,0,1551192591
2019-02-26 14:49:51,"0014","0004",-100,108,0.0505709648132324,0,1551192591
2019-02-26 14:49:51,"0014","0010",-99,108,0.0460789203643799,0,1551192591
2019-02-26 14:49:51,"0014","0005",-59,108,0.0460789203643799,0,1551192591
2019-02-26 14:49:51,"0014","0014",-81,108,0.0460789203643799,0,1551192591
2019-02-26 14:49:51,"0014","0004",-78,108,0.0460789203643799,0,1551192591
2019-02-26 14:49:51,"0014","0002",-72,108,0.0460789203643799,0,1551192591
2019-02-26 14:49:51,"0014","0004",-87,108,0.0656373500823975,0,1551192591
2019-02-26 14:49:51,"0014","0010",-105,108,0.0656373500823975,0,1551192591
2019-02-26 14:49:51,"0014","0014",-71,108,0.0656373500823975,0,1551192591
2019-02-26 14:49:51,"0014","0002",-60,108,0.0656373500823975,0,1551192591
2019-02-26 14:49:51,"0014","0006",-60,108,0.0656373500823975,0,1551192591
2019-02-26 14:49:51,"0014","0004",-84,108,0.0363173484802246,0,1551192591
2019-02-26 14:49:51,"0014","0005",-60,108,0.0363173484802246,0,1551192591
2019-02-26 14:49:51,"0014","0006",-73,108,0.0363173484802246,0,1551192591
2019-02-26 14:49:51,"0014","0010",-100,108,0.0363173484802246,0,1551192591
2019-02-26 14:49:51,"0014","0014",-42,108,0.0363173484802246,0,1551192591
2019-02-26 14:49:51,"0014","0010",-60,108,0.0750632286071777,0,1551192591
2019-02-26 14:49:51,"0014","0006",-79,108,0.0750632286071777,0,1551192591
2019-02-26 14:49:51,"0014","0005",-84,108,0.0750632286071777,0,1551192591
2019-02-26 14:49:51,"0014","0014",-100,108,0.0750632286071777,0,1551192591
2019-02-26 14:49:51,"0014","0002",-83,108,0.0750632286071777,0,1551192591
2019-02-26 14:49:52,"0014","0004",-58,102,0.0999274253845215,0,1551192592
2019-02-26 14:49:52,"0014","0006",-97,102,0.0999274253845215,0,1551192592
2019-02-26 14:49:52,"0014","0005",-101,102,0.0999274253845215,0,1551192592
2019-02-26 14:49:52,"0014","0002",-98,102,0.0999274253845215,0,1551192592
2019-02-26 14:49:52,"0014","0014",-100,102,0.0999274253845215,0,1551192592
2019-02-26 14:49:52,"0014","0005",-70,108,0.048515796661377,0,1551192592
2019-02-26 14:49:52,"0014","0010",-103,108,0.048515796661377,0,1551192592
2019-02-26 14:49:52,"0014","0002",-41,108,0.048515796661377,0,1551192592
2019-02-26 14:49:52,"0014","0006",-83,108,0.048515796661377,0,1551192592
2019-02-26 14:49:52,"0014","0004",-100,108,0.048515796661377,0,1551192592
2019-02-26 14:49:52,"0014","0010",-99,108,0.047069787979126,0,1551192592
2019-02-26 14:49:52,"0014","0005",-59,108,0.047069787979126,0,1551192592
2019-02-26 14:49:52,"0014","0014",-81,108,0.047069787979126,0,1551192592
2019-02-26 14:49:52,"0014","0004",-78,108,0.047069787979126,0,1551192592
2019-02-26 14:49:52,"0014","0002",-72,108,0.047069787979126,0,1551192592
2019-02-26 14:49:52,"0014","0004",-87,108,0.0482022762298584,0,1551192592
2019-02-26 14:49:52,"0014","0010",-105,108,0.0482022762298584,0,1551192592
2019-02-26 14:49:52,"0014","0014",-71,108,0.0482022762298584,0,1551192592
2019-02-26 14:49:52,"0014","0002",-60,108,0.0482022762298584,0,1551192592
2019-02-26 14:49:52,"0014","0006",-60,108,0.0482022762298584,0,1551192592
2019-02-26 14:49:52,"0014","0004",-84,108,0.036853551864624,0,1551192592
2019-02-26 14:49:52,"0014","0005",-60,108,0.036853551864624,0,1551192592
2019-02-26 14:49:52,"0014","0006",-73,108,0.036853551864624,0,1551192592
2019-02-26 14:49:52,"0014","0010",-100,108,0.036853551864624,0,1551192592
2019-02-26 14:49:52,"0014","0014",-42,108,0.036853551864624,0,1551192592
2019-02-26 14:49:52,"0014","0010",-60,108,5.06159043312073,1,1551192592
2019-02-26 14:49:52,"0014","0006",-78,108,5.06159043312073,1,1551192592
2019-02-26 14:49:52,"0014","0005",-84,108,5.06159043312073,1,1551192592
2019-02-26 14:49:52,"0014","0014",-100,108,5.06159043312073,1,1551192592
2019-02-26 14:49:52,"0014","0002",-83,108,5.06159043312073,1,1551192592
2019-02-26 14:49:57,"0014","0004",-59,108,0.101982116699219,0,1551192597
2019-02-26 14:49:57,"0014","0006",-99,108,0.101982116699219,0,1551192597
2019-02-26 14:49:57,"0014","0005",-99,108,0.101982116699219,0,1551192597
2019-02-26 14:49:57,"0014","0002",-97,108,0.101982116699219,0,1551192597
2019-02-26 14:49:57,"0014","0014",-100,108,0.101982116699219,0,1551192597
2019-02-26 14:49:57,"0014","0005",-72,108,0.0519852638244629,0,1551192597
2019-02-26 14:49:57,"0014","0002",-41,108,0.0519852638244629,0,1551192597
2019-02-26 14:49:57,"0014","0006",-81,108,0.0519852638244629,0,1551192597
2019-02-26 14:49:57,"0014","0004",-100,108,0.0519852638244629,0,1551192597
2019-02-26 14:49:57,"0014","0010",-99,108,0.046905517578125,0,1551192597
2019-02-26 14:49:57,"0014","0005",-59,108,0.046905517578125,0,1551192597
2019-02-26 14:49:57,"0014","0014",-79,108,0.046905517578125,0,1551192597
2019-02-26 14:49:57,"0014","0004",-78,108,0.046905517578125,0,1551192597
2019-02-26 14:49:57,"0014","0002",-71,108,0.046905517578125,0,1551192597
2019-02-26 14:49:57,"0014","0004",-86,108,0.0479393005371094,0,1551192597
2019-02-26 14:49:57,"0014","0010",-105,108,0.0479393005371094,0,1551192597
2019-02-26 14:49:57,"0014","0014",-72,107,0.0479393005371094,0,1551192597
2019-02-26 14:49:57,"0014","0002",-60,108,0.0479393005371094,0,1551192597
2019-02-26 14:49:57,"0014","0006",-61,107,0.0479393005371094,0,1551192597
2019-02-26 14:49:57,"0014","0004",-84,108,0.0365302562713623,0,1551192597
2019-02-26 14:49:57,"0014","0005",-60,108,0.0365302562713623,0,1551192597
2019-02-26 14:49:57,"0014","0006",-73,108,0.0365302562713623,0,1551192597
2019-02-26 14:49:57,"0014","0010",-100,108,0.0365302562713623,0,1551192597
2019-02-26 14:49:57,"0014","0014",-42,108,0.0365302562713623,0,1551192597
2019-02-26 14:49:57,"0014","0010",-60,108,0.0738077163696289,0,1551192597
2019-02-26 14:49:57,"0014","0006",-78,108,0.0738077163696289,0,1551192597
2019-02-26 14:49:57,"0014","0005",-84,108,0.0738077163696289,0,1551192597
2019-02-26 14:49:57,"0014","0014",-100,108,0.0738077163696289,0,1551192597
2019-02-26 14:49:57,"0014","0002",-83,108,0.0738077163696289,0,1551192597
2019-02-26 14:49:57,"0014","0004",-59,108,0.101691007614136,0,1551192597
2019-02-26 14:49:57,"0014","0006",-99,108,0.101691007614136,0,1551192597
2019-02-26 14:49:57,"0014","0005",-99,108,0.101691007614136,0,1551192597
2019-02-26 14:49:57,"0014","0002",-97,108,0.101691007614136,0,1551192597
2019-02-26 14:49:57,"0014","0014",-100,108,0.101691007614136,0,1551192597
2019-02-26 14:49:57,"0014","0005",-70,108,0.0584087371826172,0,1551192597
2019-02-26 14:49:57,"0014","0002",-43,108,0.0584087371826172,0,1551192597
2019-02-26 14:49:57,"0014","0006",-81,108,0.0584087371826172,0,1551192597
2019-02-26 14:49:57,"0014","0004",-100,108,0.0584087371826172,0,1551192597
2019-02-26 14:49:58,"0014","0010",-99,108,0.0468268394470215,0,1551192598
2019-02-26 14:49:58,"0014","0005",-61,108,0.0468268394470215,0,1551192598
2019-02-26 14:49:58,"0014","0014",-79,108,0.0468268394470215,0,1551192598
2019-02-26 14:49:58,"0014","0004",-78,108,0.0468268394470215,0,1551192598
2019-02-26 14:49:58,"0014","0002",-71,108,0.0468268394470215,0,1551192598
2019-02-26 14:49:58,"0014","0004",-85,108,0.04833984375,0,1551192598
2019-02-26 14:49:58,"0014","0010",-105,108,0.04833984375,0,1551192598
2019-02-26 14:49:58,"0014","0014",-71,108,0.04833984375,0,1551192598
2019-02-26 14:49:58,"0014","0002",-61,108,0.04833984375,0,1551192598
2019-02-26 14:49:58,"0014","0006",-62,108,0.04833984375,0,1551192598
2019-02-26 14:49:58,"0014","0004",-84,108,0.0361626148223877,0,1551192598
2019-02-26 14:49:58,"0014","0005",-61,108,0.0361626148223877,0,1551192598
2019-02-26 14:49:58,"0014","0006",-74,108,0.0361626148223877,0,1551192598
2019-02-26 14:49:58,"0014","0010",-100,108,0.0361626148223877,0,1551192598
2019-02-26 14:49:58,"0014","0014",-43,108,0.0361626148223877,0,1551192598
2019-02-26 14:49:58,"0014","0010",-61,108,0.0742256641387939,0,1551192598
2019-02-26 14:49:58,"0014","0006",-78,108,0.0742256641387939,0,1551192598
2019-02-26 14:49:58,"0014","0005",-83,108,0.0742256641387939,0,1551192598
2019-02-26 14:49:58,"0014","0014",-100,108,0.0742256641387939,0,1551192598
2019-02-26 14:49:58,"0014","0002",-83,108,0.0742256641387939,0,1551192598
2019-02-26 14:49:58,"0014","0004",-59,108,0.10152530670166,0,1551192598
2019-02-26 14:49:58,"0014","0006",-97,108,0.10152530670166,0,1551192598
